Match,,,,,
2026-04-16,Player,G,A,OG,Denar
Zeleni,Gap,,,,
,Sokler,I,,,
,Zan,I,,,
,Zak,,,,
,Plut,,I,,
,,,,,
,,,,,
Rdeci,MatevzK,I,,I,
,JakaD,I,,,
,Andraz,II,,,
,Strumbl,,,,
,Jerak,,I,,
,Val,,,,
,,,,,
,,,,,
,,,,,
,,,,,
*,,,,,
