Match,,,,,
2024-06-06,Player,G,A,OG,Denar
Zeleni,Strumbl,I,,,
,Sokler,I,,,
,Ziga,,,,
,Zan,,,,
,,,,,
,,,,,
,,,,,
Rdeci,Gap,I,I,,
,Johnny,I,,,
,JakaD,I,,,
,Jerak,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
*,,,,,
